=== Model Evaluation Results ===

Image: 6.bmp_4738_0.png | Predicted: 0 | Actual: 0 | Probability: 94.22%
Image: 6.bmp_5058_0.png | Predicted: 0 | Actual: 0 | Probability: 94.65%
Image: 6.bmp_2548_0.png | Predicted: 0 | Actual: 0 | Probability: 86.16%
Image: 6.bmp_231_0.png | Predicted: 0 | Actual: 0 | Probability: 97.66%
Image: 6.bmp_2220_0.png | Predicted: 0 | Actual: 0 | Probability: 72.59%
Image: 6.bmp_2018_1.png | Predicted: 1 | Actual: 1 | Probability: 68.87%
Image: 6.bmp_761_1.png | Predicted: 1 | Actual: 1 | Probability: 84.87%
Image: 6.bmp_188_0.png | Predicted: 0 | Actual: 0 | Probability: 98.31%
Image: 6.bmp_2265_0.png | Predicted: 0 | Actual: 0 | Probability: 91.79%
Image: 6.bmp_559_0.png | Predicted: 0 | Actual: 0 | Probability: 92.84%
Image: 6.bmp_1587_0.png | Predicted: 0 | Actual: 0 | Probability: 84.60%
Image: 6.bmp_4730_0.png | Predicted: 0 | Actual: 0 | Probability: 53.43%
Image: 6.bmp_1156_0.png | Predicted: 0 | Actual: 0 | Probability: 98.92%
Image: 6.bmp_3220_0.png | Predicted: 0 | Actual: 0 | Probability: 94.87%
Image: 6.bmp_1915_0.png | Predicted: 0 | Actual: 0 | Probability: 87.74%
Image: 6.bmp_1113_0.png | Predicted: 1 | Actual: 0 | Probability: 76.52%
Image: 6.bmp_4775_0.png | Predicted: 0 | Actual: 0 | Probability: 96.31%
Image: 6.bmp_1950_0.png | Predicted: 0 | Actual: 0 | Probability: 96.27%
Image: 6.bmp_3265_0.png | Predicted: 0 | Actual: 0 | Probability: 84.40%
Image: 6.bmp_3018_0.png | Predicted: 0 | Actual: 0 | Probability: 75.93%
Image: 6.bmp_4508_0.png | Predicted: 0 | Actual: 0 | Probability: 94.50%
Image: 6.bmp_724_0.png | Predicted: 0 | Actual: 0 | Probability: 96.20%
Image: 6.bmp_2770_0.png | Predicted: 0 | Actual: 0 | Probability: 95.42%
Image: 6.bmp_2735_0.png | Predicted: 0 | Actual: 0 | Probability: 94.88%
Image: 6.bmp_3770_0.png | Predicted: 0 | Actual: 0 | Probability: 78.73%
Image: 6.bmp_1406_0.png | Predicted: 0 | Actual: 0 | Probability: 56.21%
Image: 6.bmp_4260_0.png | Predicted: 0 | Actual: 0 | Probability: 85.19%
Image: 6.bmp_1894_0.png | Predicted: 0 | Actual: 0 | Probability: 72.39%
Image: 6.bmp_3735_0.png | Predicted: 1 | Actual: 0 | Probability: 74.97%
Image: 6.bmp_4225_0.png | Predicted: 0 | Actual: 0 | Probability: 86.59%
Image: 6.bmp_1443_0.png | Predicted: 0 | Actual: 0 | Probability: 94.60%
Image: 6.bmp_1092_0.png | Predicted: 1 | Actual: 0 | Probability: 50.13%
Image: 6.bmp_4609_0.png | Predicted: 0 | Actual: 0 | Probability: 98.06%
Image: 6.bmp_3319_0.png | Predicted: 0 | Actual: 0 | Probability: 95.98%
Image: 6.bmp_425_0.png | Predicted: 0 | Actual: 0 | Probability: 95.77%
Image: 6.bmp_2319_0.png | Predicted: 0 | Actual: 0 | Probability: 74.29%
Image: 6.bmp_460_0.png | Predicted: 0 | Actual: 0 | Probability: 96.55%
Image: 6.bmp_2471_0.png | Predicted: 1 | Actual: 0 | Probability: 75.68%
Image: 6.bmp_2434_0.png | Predicted: 0 | Actual: 0 | Probability: 78.05%
Image: 6.bmp_308_0.png | Predicted: 0 | Actual: 0 | Probability: 93.87%
Image: 6.bmp_1707_0.png | Predicted: 0 | Actual: 0 | Probability: 94.97%
Image: 6.bmp_4161_0.png | Predicted: 0 | Actual: 0 | Probability: 91.98%
Image: 6.bmp_3471_0.png | Predicted: 0 | Actual: 0 | Probability: 94.84%
Image: 6.bmp_1393_0.png | Predicted: 1 | Actual: 0 | Probability: 62.17%
Image: 6.bmp_4124_0.png | Predicted: 0 | Actual: 0 | Probability: 87.80%
Image: 6.bmp_1742_0.png | Predicted: 1 | Actual: 0 | Probability: 69.96%
Image: 6.bmp_4967_0.png | Predicted: 1 | Actual: 0 | Probability: 91.68%
Image: 6.bmp_3434_0.png | Predicted: 0 | Actual: 0 | Probability: 82.89%
Image: 6.bmp_2204_0.png | Predicted: 0 | Actual: 0 | Probability: 71.62%
Image: 6.bmp_538_0.png | Predicted: 0 | Actual: 0 | Probability: 95.59%
Image: 6.bmp_745_1.png | Predicted: 1 | Actual: 1 | Probability: 54.22%
Image: 6.bmp_2241_0.png | Predicted: 0 | Actual: 0 | Probability: 86.38%
Image: 6.bmp_2690_0.png | Predicted: 0 | Actual: 0 | Probability: 74.71%
Image: 6.bmp_4714_0.png | Predicted: 0 | Actual: 0 | Probability: 87.56%
Image: 6.bmp_1172_0.png | Predicted: 0 | Actual: 0 | Probability: 93.02%
Image: 6.bmp_1931_0.png | Predicted: 0 | Actual: 0 | Probability: 96.04%
Image: 6.bmp_3204_0.png | Predicted: 0 | Actual: 0 | Probability: 96.00%
Image: 6.bmp_3690_0.png | Predicted: 0 | Actual: 0 | Probability: 91.62%
Image: 6.bmp_4380_0.png | Predicted: 0 | Actual: 0 | Probability: 96.67%
Image: 6.bmp_4751_0.png | Predicted: 0 | Actual: 0 | Probability: 93.79%
Image: 6.bmp_3241_0.png | Predicted: 1 | Actual: 0 | Probability: 51.71%
Image: 6.bmp_1974_0.png | Predicted: 0 | Actual: 0 | Probability: 81.12%
Image: 6.bmp_3529_0.png | Predicted: 0 | Actual: 0 | Probability: 91.40%
Image: 6.bmp_1467_1.png | Predicted: 1 | Actual: 1 | Probability: 96.88%
Image: 6.bmp_250_0.png | Predicted: 0 | Actual: 0 | Probability: 96.47%
Image: 6.bmp_681_0.png | Predicted: 1 | Actual: 0 | Probability: 75.51%
Image: 6.bmp_215_0.png | Predicted: 0 | Actual: 0 | Probability: 90.15%
Image: 6.bmp_5039_0.png | Predicted: 0 | Actual: 0 | Probability: 99.49%
Image: 6.bmp_2529_0.png | Predicted: 0 | Actual: 0 | Probability: 84.66%
Image: 6.bmp_639_0.png | Predicted: 0 | Actual: 0 | Probability: 94.24%
Image: 6.bmp_2105_0.png | Predicted: 0 | Actual: 0 | Probability: 65.44%
Image: 6.bmp_2946_0.png | Predicted: 0 | Actual: 0 | Probability: 69.52%
Image: 6.bmp_5081_0.png | Predicted: 1 | Actual: 0 | Probability: 97.27%
Image: 6.bmp_2591_0.png | Predicted: 0 | Actual: 0 | Probability: 96.04%
Image: 6.bmp_2140_0.png | Predicted: 1 | Actual: 0 | Probability: 70.11%
Image: 6.bmp_444_1.png | Predicted: 1 | Actual: 1 | Probability: 54.94%
Image: 6.bmp_2903_0.png | Predicted: 0 | Actual: 0 | Probability: 93.09%
Image: 6.bmp_3105_0.png | Predicted: 0 | Actual: 0 | Probability: 87.88%
Image: 6.bmp_3946_0.png | Predicted: 1 | Actual: 0 | Probability: 54.14%
Image: 6.bmp_4415_0.png | Predicted: 0 | Actual: 0 | Probability: 92.93%
Image: 6.bmp_1273_0.png | Predicted: 0 | Actual: 0 | Probability: 70.51%
Image: 6.bmp_4887_0.png | Predicted: 0 | Actual: 0 | Probability: 55.81%
Image: 6.bmp_3140_0.png | Predicted: 0 | Actual: 0 | Probability: 94.35%
Image: 6.bmp_1236_0.png | Predicted: 0 | Actual: 0 | Probability: 92.11%
Image: 6.bmp_4450_0.png | Predicted: 0 | Actual: 0 | Probability: 97.13%
Image: 6.bmp_3903_0.png | Predicted: 0 | Actual: 0 | Probability: 96.44%
Image: 6.bmp_4081_0.png | Predicted: 0 | Actual: 0 | Probability: 91.72%
Image: 6.bmp_6_0.png | Predicted: 0 | Actual: 0 | Probability: 91.17%
Image: 6.bmp_3591_0.png | Predicted: 0 | Actual: 0 | Probability: 86.53%
Image: 6.bmp_3410_1.png | Predicted: 1 | Actual: 1 | Probability: 67.98%
Image: 6.bmp_3882_1.png | Predicted: 1 | Actual: 1 | Probability: 88.80%
Image: 6.bmp_3628_0.png | Predicted: 0 | Actual: 0 | Probability: 94.40%
Image: 6.bmp_4338_0.png | Predicted: 0 | Actual: 0 | Probability: 93.63%
Image: 6.bmp_580_0.png | Predicted: 0 | Actual: 0 | Probability: 93.88%
Image: 6.bmp_151_0.png | Predicted: 0 | Actual: 0 | Probability: 84.62%
Image: 6.bmp_2882_1.png | Predicted: 1 | Actual: 1 | Probability: 88.65%
Image: 6.bmp_2628_0.png | Predicted: 1 | Actual: 0 | Probability: 60.30%
Image: 6.bmp_957_0.png | Predicted: 1 | Actual: 0 | Probability: 82.61%
Image: 6.bmp_114_0.png | Predicted: 0 | Actual: 0 | Probability: 77.59%
Image: 6.bmp_290_0.png | Predicted: 0 | Actual: 0 | Probability: 93.30%
Image: 6.bmp_641_0.png | Predicted: 0 | Actual: 0 | Probability: 91.38%
Image: 6.bmp_2138_0.png | Predicted: 0 | Actual: 0 | Probability: 90.86%
Image: 6.bmp_1076_1.png | Predicted: 1 | Actual: 1 | Probability: 83.72%
Image: 6.bmp_1835_1.png | Predicted: 1 | Actual: 1 | Probability: 66.48%
Image: 6.bmp_4428_0.png | Predicted: 0 | Actual: 0 | Probability: 94.81%
Image: 6.bmp_3138_0.png | Predicted: 0 | Actual: 0 | Probability: 93.86%
Image: 6.bmp_1563_0.png | Predicted: 0 | Actual: 0 | Probability: 84.07%
Image: 6.bmp_4305_0.png | Predicted: 0 | Actual: 0 | Probability: 93.06%
Image: 6.bmp_3615_0.png | Predicted: 0 | Actual: 0 | Probability: 53.98%
Image: 6.bmp_4340_0.png | Predicted: 0 | Actual: 0 | Probability: 68.47%
Image: 6.bmp_1526_0.png | Predicted: 0 | Actual: 0 | Probability: 95.09%
Image: 6.bmp_3650_0.png | Predicted: 0 | Actual: 0 | Probability: 69.89%
Image: 6.bmp_3281_0.png | Predicted: 0 | Actual: 0 | Probability: 57.75%
Image: 6.bmp_4791_0.png | Predicted: 0 | Actual: 0 | Probability: 95.81%
Image: 6.bmp_129_0.png | Predicted: 0 | Actual: 0 | Probability: 74.87%
Image: 6.bmp_2615_0.png | Predicted: 0 | Actual: 0 | Probability: 73.95%
Image: 6.bmp_2281_0.png | Predicted: 0 | Actual: 0 | Probability: 70.72%
Image: 6.bmp_354_1.png | Predicted: 1 | Actual: 1 | Probability: 83.17%
Image: 6.bmp_2650_0.png | Predicted: 0 | Actual: 0 | Probability: 80.05%
Image: 6.bmp_2807_1.png | Predicted: 1 | Actual: 1 | Probability: 81.97%
Image: 6.bmp_540_0.png | Predicted: 0 | Actual: 0 | Probability: 92.64%
Image: 6.bmp_191_0.png | Predicted: 1 | Actual: 0 | Probability: 51.35%
Image: 6.bmp_505_0.png | Predicted: 0 | Actual: 0 | Probability: 92.64%
Image: 6.bmp_2239_0.png | Predicted: 0 | Actual: 0 | Probability: 98.42%
Image: 6.bmp_997_0.png | Predicted: 1 | Actual: 0 | Probability: 70.41%
Image: 6.bmp_1949_0.png | Predicted: 0 | Actual: 0 | Probability: 92.16%
Image: 6.bmp_3239_0.png | Predicted: 0 | Actual: 0 | Probability: 92.93%
Image: 6.bmp_4729_0.png | Predicted: 0 | Actual: 0 | Probability: 82.68%
Image: 6.bmp_1377_1.png | Predicted: 1 | Actual: 1 | Probability: 70.20%
Image: 6.bmp_3986_0.png | Predicted: 0 | Actual: 0 | Probability: 96.91%
Image: 6.bmp_3514_0.png | Predicted: 0 | Actual: 0 | Probability: 80.40%
Image: 6.bmp_4847_0.png | Predicted: 0 | Actual: 0 | Probability: 94.70%
Image: 6.bmp_1662_0.png | Predicted: 0 | Actual: 0 | Probability: 67.58%
Image: 6.bmp_4004_0.png | Predicted: 0 | Actual: 0 | Probability: 80.74%
Image: 6.bmp_4490_0.png | Predicted: 0 | Actual: 0 | Probability: 67.55%
Image: 6.bmp_4279_1.png | Predicted: 0 | Actual: 1 | Probability: 58.65%
Image: 6.bmp_3180_0.png | Predicted: 0 | Actual: 0 | Probability: 84.59%
Image: 6.bmp_4802_0.png | Predicted: 1 | Actual: 0 | Probability: 65.19%
Image: 6.bmp_3551_0.png | Predicted: 0 | Actual: 0 | Probability: 76.38%
Image: 6.bmp_4041_0.png | Predicted: 0 | Actual: 0 | Probability: 86.90%
Image: 6.bmp_2514_0.png | Predicted: 0 | Actual: 0 | Probability: 90.89%
Image: 6.bmp_5004_0.png | Predicted: 1 | Actual: 0 | Probability: 55.54%
Image: 6.bmp_2986_0.png | Predicted: 0 | Actual: 0 | Probability: 75.76%
Image: 6.bmp_228_0.png | Predicted: 0 | Actual: 0 | Probability: 94.21%
Image: 6.bmp_5041_0.png | Predicted: 1 | Actual: 0 | Probability: 89.83%
Image: 6.bmp_2180_0.png | Predicted: 0 | Actual: 0 | Probability: 95.26%
Image: 6.bmp_1854_0.png | Predicted: 0 | Actual: 0 | Probability: 70.29%
Image: 6.bmp_3361_0.png | Predicted: 0 | Actual: 0 | Probability: 82.51%
Image: 6.bmp_4671_0.png | Predicted: 0 | Actual: 0 | Probability: 93.86%
Image: 6.bmp_1017_0.png | Predicted: 0 | Actual: 0 | Probability: 88.52%
Image: 6.bmp_1483_0.png | Predicted: 0 | Actual: 0 | Probability: 83.58%
Image: 6.bmp_3324_0.png | Predicted: 0 | Actual: 0 | Probability: 99.70%
Image: 6.bmp_1811_0.png | Predicted: 0 | Actual: 0 | Probability: 83.04%
Image: 6.bmp_1052_0.png | Predicted: 0 | Actual: 0 | Probability: 92.77%
Image: 6.bmp_4634_0.png | Predicted: 0 | Actual: 0 | Probability: 86.33%
Image: 6.bmp_2361_0.png | Predicted: 0 | Actual: 0 | Probability: 88.26%
Image: 6.bmp_665_1.png | Predicted: 1 | Actual: 1 | Probability: 92.54%
Image: 6.bmp_2324_0.png | Predicted: 0 | Actual: 0 | Probability: 88.49%
Image: 6.bmp_418_0.png | Predicted: 0 | Actual: 0 | Probability: 92.28%
Image: 6.bmp_2631_1.png | Predicted: 1 | Actual: 1 | Probability: 69.57%
Image: 6.bmp_335_0.png | Predicted: 0 | Actual: 0 | Probability: 93.36%
Image: 6.bmp_2409_0.png | Predicted: 0 | Actual: 0 | Probability: 95.97%
Image: 6.bmp_5119_0.png | Predicted: 0 | Actual: 0 | Probability: 93.68%
Image: 6.bmp_599_1.png | Predicted: 1 | Actual: 1 | Probability: 56.18%
Image: 6.bmp_370_0.png | Predicted: 0 | Actual: 0 | Probability: 86.53%
Image: 6.bmp_3409_0.png | Predicted: 0 | Actual: 0 | Probability: 80.09%
Image: 6.bmp_4119_0.png | Predicted: 0 | Actual: 0 | Probability: 93.69%
Image: 6.bmp_1547_1.png | Predicted: 1 | Actual: 1 | Probability: 65.67%
Image: 6.bmp_3823_0.png | Predicted: 0 | Actual: 0 | Probability: 95.61%
Image: 6.bmp_4570_0.png | Predicted: 1 | Actual: 0 | Probability: 51.30%
Image: 6.bmp_1316_0.png | Predicted: 0 | Actual: 0 | Probability: 62.31%
Image: 6.bmp_3060_0.png | Predicted: 0 | Actual: 0 | Probability: 93.73%
Image: 6.bmp_3258_1.png | Predicted: 1 | Actual: 1 | Probability: 59.89%
Image: 6.bmp_1353_0.png | Predicted: 0 | Actual: 0 | Probability: 90.59%
Image: 6.bmp_4535_0.png | Predicted: 0 | Actual: 0 | Probability: 92.41%
Image: 6.bmp_3866_0.png | Predicted: 0 | Actual: 0 | Probability: 85.33%
Image: 6.bmp_3025_0.png | Predicted: 0 | Actual: 0 | Probability: 70.79%
Image: 6.bmp_22_0.png | Predicted: 0 | Actual: 0 | Probability: 95.08%
Image: 6.bmp_2823_0.png | Predicted: 0 | Actual: 0 | Probability: 87.89%
Image: 6.bmp_2060_0.png | Predicted: 0 | Actual: 0 | Probability: 77.07%
Image: 6.bmp_719_0.png | Predicted: 0 | Actual: 0 | Probability: 91.44%
Image: 6.bmp_67_0.png | Predicted: 1 | Actual: 0 | Probability: 71.94%
Image: 6.bmp_521_1.png | Predicted: 1 | Actual: 1 | Probability: 74.51%
Image: 6.bmp_2708_0.png | Predicted: 1 | Actual: 0 | Probability: 71.22%
Image: 6.bmp_877_0.png | Predicted: 1 | Actual: 0 | Probability: 59.05%
Image: 6.bmp_4020_1.png | Predicted: 0 | Actual: 1 | Probability: 85.57%
Image: 6.bmp_3530_1.png | Predicted: 1 | Actual: 1 | Probability: 67.52%
Image: 6.bmp_4218_0.png | Predicted: 0 | Actual: 0 | Probability: 83.94%
Image: 6.bmp_3708_0.png | Predicted: 0 | Actual: 0 | Probability: 96.97%
Image: 6.bmp_1297_1.png | Predicted: 1 | Actual: 1 | Probability: 89.45%
Image: 6.bmp_3984_0.png | Predicted: 0 | Actual: 0 | Probability: 94.58%
Image: 6.bmp_1458_1.png | Predicted: 0 | Actual: 1 | Probability: 80.55%
Image: 6.bmp_3516_0.png | Predicted: 0 | Actual: 0 | Probability: 95.37%
Image: 6.bmp_4845_0.png | Predicted: 0 | Actual: 0 | Probability: 66.10%
Image: 6.bmp_4006_0.png | Predicted: 0 | Actual: 0 | Probability: 94.95%
Image: 6.bmp_1660_0.png | Predicted: 0 | Actual: 0 | Probability: 94.40%
Image: 6.bmp_4492_0.png | Predicted: 0 | Actual: 0 | Probability: 88.23%
Image: 6.bmp_3182_0.png | Predicted: 0 | Actual: 0 | Probability: 64.13%
Image: 6.bmp_4800_0.png | Predicted: 0 | Actual: 0 | Probability: 88.45%
Image: 6.bmp_3553_0.png | Predicted: 0 | Actual: 0 | Probability: 87.34%
Image: 6.bmp_1625_0.png | Predicted: 0 | Actual: 0 | Probability: 88.55%
Image: 6.bmp_4043_0.png | Predicted: 0 | Actual: 0 | Probability: 92.38%
Image: 6.bmp_2516_0.png | Predicted: 0 | Actual: 0 | Probability: 88.34%
Image: 6.bmp_5006_0.png | Predicted: 1 | Actual: 0 | Probability: 82.67%
Image: 6.bmp_2984_0.png | Predicted: 0 | Actual: 0 | Probability: 93.07%
Image: 6.bmp_2553_0.png | Predicted: 0 | Actual: 0 | Probability: 66.63%
Image: 6.bmp_5043_0.png | Predicted: 1 | Actual: 0 | Probability: 62.11%
Image: 6.bmp_2182_0.png | Predicted: 0 | Actual: 0 | Probability: 67.81%
Image: 6.bmp_542_0.png | Predicted: 0 | Actual: 0 | Probability: 91.43%
Image: 6.bmp_193_0.png | Predicted: 1 | Actual: 0 | Probability: 79.67%
Image: 6.bmp_2497_1.png | Predicted: 0 | Actual: 1 | Probability: 93.46%
Image: 6.bmp_507_0.png | Predicted: 1 | Actual: 0 | Probability: 68.69%
Image: 6.bmp_1108_0.png | Predicted: 0 | Actual: 0 | Probability: 69.05%
Image: 6.bmp_3046_1.png | Predicted: 1 | Actual: 1 | Probability: 91.13%
Image: 6.bmp_4307_0.png | Predicted: 0 | Actual: 0 | Probability: 95.04%
Image: 6.bmp_1561_0.png | Predicted: 0 | Actual: 0 | Probability: 91.45%
Image: 6.bmp_1388_1.png | Predicted: 1 | Actual: 1 | Probability: 67.89%
Image: 6.bmp_3617_0.png | Predicted: 0 | Actual: 0 | Probability: 60.74%
Image: 6.bmp_1524_0.png | Predicted: 0 | Actual: 0 | Probability: 95.54%
Image: 6.bmp_4342_0.png | Predicted: 0 | Actual: 0 | Probability: 51.18%
Image: 6.bmp_3652_0.png | Predicted: 0 | Actual: 0 | Probability: 68.50%
Image: 6.bmp_3283_0.png | Predicted: 0 | Actual: 0 | Probability: 93.28%
Image: 6.bmp_4793_0.png | Predicted: 0 | Actual: 0 | Probability: 95.62%
Image: 6.bmp_968_0.png | Predicted: 0 | Actual: 0 | Probability: 97.72%
Image: 6.bmp_2617_0.png | Predicted: 0 | Actual: 0 | Probability: 89.49%
Image: 6.bmp_2283_0.png | Predicted: 0 | Actual: 0 | Probability: 84.78%
Image: 6.bmp_356_1.png | Predicted: 1 | Actual: 1 | Probability: 81.20%
Image: 6.bmp_2652_0.png | Predicted: 0 | Actual: 0 | Probability: 92.40%
Image: 6.bmp_292_0.png | Predicted: 0 | Actual: 0 | Probability: 94.42%
Image: 6.bmp_643_0.png | Predicted: 0 | Actual: 0 | Probability: 59.08%
Image: 6.bmp_2979_0.png | Predicted: 1 | Actual: 0 | Probability: 98.67%
Image: 6.bmp_606_0.png | Predicted: 1 | Actual: 0 | Probability: 73.50%
Image: 6.bmp_1209_0.png | Predicted: 0 | Actual: 0 | Probability: 93.45%
Image: 6.bmp_3979_0.png | Predicted: 0 | Actual: 0 | Probability: 96.03%
Image: 6.bmp_875_0.png | Predicted: 0 | Actual: 0 | Probability: 79.16%
Image: 6.bmp_3532_1.png | Predicted: 1 | Actual: 1 | Probability: 51.88%
Image: 6.bmp_1439_0.png | Predicted: 1 | Actual: 0 | Probability: 52.88%
Image: 6.bmp_3821_0.png | Predicted: 0 | Actual: 0 | Probability: 95.74%
Image: 6.bmp_1314_0.png | Predicted: 0 | Actual: 0 | Probability: 60.89%
Image: 6.bmp_4572_0.png | Predicted: 0 | Actual: 0 | Probability: 55.82%
Image: 6.bmp_3062_0.png | Predicted: 0 | Actual: 0 | Probability: 93.88%
Image: 6.bmp_4537_0.png | Predicted: 0 | Actual: 0 | Probability: 82.09%
Image: 6.bmp_1351_0.png | Predicted: 0 | Actual: 0 | Probability: 81.23%
Image: 6.bmp_3864_0.png | Predicted: 0 | Actual: 0 | Probability: 70.73%
Image: 6.bmp_3027_0.png | Predicted: 0 | Actual: 0 | Probability: 78.04%
Image: 6.bmp_1169_1.png | Predicted: 0 | Actual: 1 | Probability: 60.79%
Image: 6.bmp_20_0.png | Predicted: 0 | Actual: 0 | Probability: 98.07%
Image: 6.bmp_2821_0.png | Predicted: 0 | Actual: 0 | Probability: 94.17%
Image: 6.bmp_2062_0.png | Predicted: 1 | Actual: 0 | Probability: 56.54%
Image: 6.bmp_65_0.png | Predicted: 0 | Actual: 0 | Probability: 86.33%
Image: 6.bmp_2864_0.png | Predicted: 0 | Actual: 0 | Probability: 67.78%
Image: 6.bmp_2027_0.png | Predicted: 0 | Actual: 0 | Probability: 56.04%
Image: 6.bmp_2633_1.png | Predicted: 1 | Actual: 1 | Probability: 61.58%
Image: 6.bmp_337_0.png | Predicted: 0 | Actual: 0 | Probability: 95.53%
Image: 6.bmp_98_0.png | Predicted: 0 | Actual: 0 | Probability: 82.27%
Image: 6.bmp_372_0.png | Predicted: 0 | Actual: 0 | Probability: 86.50%
Image: 6.bmp_909_1.png | Predicted: 1 | Actual: 1 | Probability: 52.00%
Image: 6.bmp_4958_0.png | Predicted: 0 | Actual: 0 | Probability: 98.94%
Image: 6.bmp_3899_0.png | Predicted: 0 | Actual: 0 | Probability: 95.07%
Image: 6.bmp_1545_1.png | Predicted: 0 | Actual: 1 | Probability: 66.90%
Image: 6.bmp_1738_0.png | Predicted: 0 | Actual: 0 | Probability: 96.34%
Image: 6.bmp_1856_0.png | Predicted: 0 | Actual: 0 | Probability: 79.71%
Image: 6.bmp_3363_0.png | Predicted: 0 | Actual: 0 | Probability: 59.78%
Image: 6.bmp_4673_0.png | Predicted: 0 | Actual: 0 | Probability: 93.40%
Image: 6.bmp_1481_0.png | Predicted: 0 | Actual: 0 | Probability: 88.02%
Image: 6.bmp_3326_0.png | Predicted: 0 | Actual: 0 | Probability: 92.82%
Image: 6.bmp_1813_0.png | Predicted: 0 | Actual: 0 | Probability: 89.04%
Image: 6.bmp_4636_0.png | Predicted: 0 | Actual: 0 | Probability: 86.20%
Image: 6.bmp_1050_0.png | Predicted: 0 | Actual: 0 | Probability: 93.49%
Image: 6.bmp_2363_0.png | Predicted: 0 | Actual: 0 | Probability: 50.76%
Image: 6.bmp_667_1.png | Predicted: 1 | Actual: 1 | Probability: 79.27%
Image: 6.bmp_2326_0.png | Predicted: 0 | Actual: 0 | Probability: 94.22%
Image: 6.bmp_888_0.png | Predicted: 0 | Actual: 0 | Probability: 90.53%
Image: 6.bmp_2473_0.png | Predicted: 1 | Actual: 0 | Probability: 85.40%
Image: 6.bmp_2436_0.png | Predicted: 0 | Actual: 0 | Probability: 88.52%
Image: 6.bmp_4163_0.png | Predicted: 0 | Actual: 0 | Probability: 82.24%
Image: 6.bmp_1705_0.png | Predicted: 0 | Actual: 0 | Probability: 89.89%
Image: 6.bmp_3473_0.png | Predicted: 0 | Actual: 0 | Probability: 53.51%
Image: 6.bmp_4920_0.png | Predicted: 0 | Actual: 0 | Probability: 89.39%
Image: 6.bmp_1391_0.png | Predicted: 1 | Actual: 0 | Probability: 67.40%
Image: 6.bmp_1740_0.png | Predicted: 0 | Actual: 0 | Probability: 93.56%
Image: 6.bmp_4126_0.png | Predicted: 0 | Actual: 0 | Probability: 93.93%
Image: 6.bmp_4965_0.png | Predicted: 0 | Actual: 0 | Probability: 82.23%
Image: 6.bmp_3436_0.png | Predicted: 0 | Actual: 0 | Probability: 69.19%
Image: 6.bmp_3960_1.png | Predicted: 1 | Actual: 1 | Probability: 70.16%
Image: 6.bmp_1028_0.png | Predicted: 0 | Actual: 0 | Probability: 53.43%
Image: 6.bmp_427_0.png | Predicted: 0 | Actual: 0 | Probability: 87.20%
Image: 6.bmp_462_0.png | Predicted: 0 | Actual: 0 | Probability: 99.27%
Image: 6.bmp_2772_0.png | Predicted: 0 | Actual: 0 | Probability: 93.33%
Image: 6.bmp_848_0.png | Predicted: 0 | Actual: 0 | Probability: 96.87%
Image: 6.bmp_2737_0.png | Predicted: 0 | Actual: 0 | Probability: 96.50%
Image: 6.bmp_3772_0.png | Predicted: 0 | Actual: 0 | Probability: 56.07%
Image: 6.bmp_4262_0.png | Predicted: 0 | Actual: 0 | Probability: 57.94%
Image: 6.bmp_1404_0.png | Predicted: 0 | Actual: 0 | Probability: 61.68%
Image: 6.bmp_1896_0.png | Predicted: 0 | Actual: 0 | Probability: 80.95%
Image: 6.bmp_3737_0.png | Predicted: 0 | Actual: 0 | Probability: 84.14%
Image: 6.bmp_1441_0.png | Predicted: 0 | Actual: 0 | Probability: 95.52%
Image: 6.bmp_4227_0.png | Predicted: 0 | Actual: 0 | Probability: 83.01%
Image: 6.bmp_1090_0.png | Predicted: 0 | Actual: 0 | Probability: 87.03%
Image: 6.bmp_4998_0.png | Predicted: 1 | Actual: 0 | Probability: 50.85%
Image: 6.bmp_3859_0.png | Predicted: 0 | Actual: 0 | Probability: 91.86%
Image: 6.bmp_1329_0.png | Predicted: 0 | Actual: 0 | Probability: 76.47%
